集計年,都道府県コード,都道府県名,産業大分類コード,産業大分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2011,03,岩手県,I,卸売業，小売業,25～29歳,18.14,37.62,255.3
2011,03,岩手県,I,卸売業，小売業,30～34歳,20.04,41.02,281.5
2011,03,岩手県,I,卸売業，小売業,35～39歳,23.2,51.29,329.69
2011,03,岩手県,I,卸売業，小売業,40～44歳,26.52,67.55,385.79
2011,03,岩手県,I,卸売業，小売業,45～49歳,28.85,68.47,414.67
2011,03,岩手県,I,卸売業，小売業,50～54歳,32.9,90.53,485.33
2011,03,岩手県,I,卸売業，小売業,55～59歳,32.78,87.9,481.26
2011,03,岩手県,I,卸売業，小売業,60～64歳,20.9,15.8,266.6
2011,03,岩手県,I,卸売業，小売業,65～69歳,21.57,11.84,270.68
2011,03,岩手県,I,卸売業，小売業,70歳～,25.74,17.12,326
2011,03,岩手県,J,金融業，保険業,年齢計,30.25,96.35,459.35
2011,03,岩手県,J,金融業，保険業,～19歳,-,-,-
2011,03,岩手県,J,金融業，保険業,20～24歳,18.74,44.08,268.96
2011,03,岩手県,J,金融業，保険業,25～29歳,20.86,78.06,328.38
2011,03,岩手県,J,金融業，保険業,30～34歳,23.17,77.13,355.17
2011,03,岩手県,J,金融業，保険業,35～39歳,28.61,105.9,449.22
2011,03,岩手県,J,金融業，保険業,40～44歳,31.41,104.34,481.26
2011,03,岩手県,J,金融業，保険業,45～49歳,38.38,116.52,577.08
2011,03,岩手県,J,金融業，保険業,50～54歳,40.94,164.57,655.85
2011,03,岩手県,J,金融業，保険業,55～59歳,32.98,92.12,487.88
2011,03,岩手県,J,金融業，保険業,60～64歳,43.29,80.46,599.94
2011,03,岩手県,J,金融業，保険業,65～69歳,15,3,183
2011,03,岩手県,J,金融業，保険業,70歳～,13.75,3,168
2011,03,岩手県,K,不動産業，物品賃貸業,年齢計,24.25,38.66,329.66
2011,03,岩手県,K,不動産業，物品賃貸業,～19歳,15.9,39.63,230.43
2011,03,岩手県,K,不動産業，物品賃貸業,20～24歳,15.26,16.98,200.1
2011,03,岩手県,K,不動産業，物品賃貸業,25～29歳,18.48,17.41,239.17
2011,03,岩手県,K,不動産業，物品賃貸業,30～34歳,21.87,34.67,297.11
2011,03,岩手県,K,不動産業，物品賃貸業,35～39歳,23.16,36.44,314.36
2011,03,岩手県,K,不動産業，物品賃貸業,40～44歳,28.12,46.64,384.08
2011,03,岩手県,K,不動産業，物品賃貸業,45～49歳,29.92,67.92,426.96
2011,03,岩手県,K,不動産業，物品賃貸業,50～54歳,38.49,70.07,531.95
2011,03,岩手県,K,不動産業，物品賃貸業,55～59歳,33.75,41.2,446.2
2011,03,岩手県,K,不動産業，物品賃貸業,60～64歳,24.48,56.85,350.61
2011,03,岩手県,K,不動産業，物品賃貸業,65～69歳,13.22,0,158.64
2011,03,岩手県,K,不動産業，物品賃貸業,70歳～,13.13,0,157.56
2011,03,岩手県,L,学術研究，専門・技術サービス業,年齢計,25.93,58.7,369.86
2011,03,岩手県,L,学術研究，専門・技術サービス業,～19歳,14.24,0,170.88
2011,03,岩手県,L,学術研究，専門・技術サービス業,20～24歳,17.29,37.96,245.44
2011,03,岩手県,L,学術研究，専門・技術サービス業,25～29歳,17.68,21.8,233.96
2011,03,岩手県,L,学術研究，専門・技術サービス業,30～34歳,21.89,39.43,302.11
2011,03,岩手県,L,学術研究，専門・技術サービス業,35～39歳,24.55,46.01,340.61
2011,03,岩手県,L,学術研究，専門・技術サービス業,40～44歳,27.91,72.29,407.21
2011,03,岩手県,L,学術研究，専門・技術サービス業,45～49歳,30.34,74.06,438.14
2011,03,岩手県,L,学術研究，専門・技術サービス業,50～54歳,28.08,70.61,407.57
2011,03,岩手県,L,学術研究，専門・技術サービス業,55～59歳,33.8,92.4,498
2011,03,岩手県,L,学術研究，専門・技術サービス業,60～64歳,26.26,59.07,374.19
2011,03,岩手県,L,学術研究，専門・技術サービス業,65～69歳,-,-,-
2011,03,岩手県,L,学術研究，専門・技術サービス業,70歳～,-,-,-
2011,03,岩手県,M,宿泊業，飲食サービス業,年齢計,18.17,17.05,235.09
2011,03,岩手県,M,宿泊業，飲食サービス業,～19歳,12.77,2.52,155.76
2011,03,岩手県,M,宿泊業，飲食サービス業,20～24歳,14.2,11.36,181.76
2011,03,岩手県,M,宿泊業，飲食サービス業,25～29歳,16.15,16.93,210.73
2011,03,岩手県,M,宿泊業，飲食サービス業,30～34歳,18.51,25.8,247.92
2011,03,岩手県,M,宿泊業，飲食サービス業,35～39歳,20.6,25.65,272.85
2011,03,岩手県,M,宿泊業，飲食サービス業,40～44歳,19.57,13.45,248.29
2011,03,岩手県,M,宿泊業，飲食サービス業,45～49歳,21.07,19.87,272.71
2011,03,岩手県,M,宿泊業，飲食サービス業,50～54歳,20.56,18.49,265.21
2011,03,岩手県,M,宿泊業，飲食サービス業,55～59歳,20.69,16.96,265.24
2011,03,岩手県,M,宿泊業，飲食サービス業,60～64歳,15.69,9.44,197.72
2011,03,岩手県,M,宿泊業，飲食サービス業,65～69歳,14.62,3.54,178.98
2011,03,岩手県,M,宿泊業，飲食サービス業,70歳～,14.87,5.29,183.73
2011,03,岩手県,N,生活関連サービス業，娯楽業,年齢計,21.11,23.54,276.86
2011,03,岩手県,N,生活関連サービス業，娯楽業,～19歳,16.16,1.01,194.93
2011,03,岩手県,N,生活関連サービス業，娯楽業,20～24歳,16.43,12.02,209.18
2011,03,岩手県,N,生活関連サービス業，娯楽業,25～29歳,21.01,25.54,277.66
2011,03,岩手県,N,生活関連サービス業，娯楽業,30～34歳,22.55,29.46,300.06
2011,03,岩手県,N,生活関連サービス業，娯楽業,35～39歳,21.41,25.24,282.16
2011,03,岩手県,N,生活関連サービス業，娯楽業,40～44歳,22.28,27.25,294.61
2011,03,岩手県,N,生活関連サービス業，娯楽業,45～49歳,22.52,30.3,300.54
2011,03,岩手県,N,生活関連サービス業，娯楽業,50～54歳,24.63,23.97,319.53
2011,03,岩手県,N,生活関連サービス業，娯楽業,55～59歳,21.69,19.71,279.99
2011,03,岩手県,N,生活関連サービス業，娯楽業,60～64歳,18.72,18.97,243.61
2011,03,岩手県,N,生活関連サービス業，娯楽業,65～69歳,18.38,23,243.56
2011,03,岩手県,N,生活関連サービス業，娯楽業,70歳～,19.65,23.08,258.88
2011,03,岩手県,O,教育，学習支援業,年齢計,36.06,117.78,550.5
2011,03,岩手県,O,教育，学習支援業,～19歳,-,-,-
2011,03,岩手県,O,教育，学習支援業,20～24歳,17.15,24.59,230.39
2011,03,岩手県,O,教育，学習支援業,25～29歳,19.5,39.58,273.58
2011,03,岩手県,O,教育，学習支援業,30～34歳,23.77,53.38,338.62
2011,03,岩手県,O,教育，学習支援業,35～39歳,31.35,95.75,471.95
2011,03,岩手県,O,教育，学習支援業,40～44歳,34.6,116.91,532.11
2011,03,岩手県,O,教育，学習支援業,45～49歳,39.35,125.39,597.59
2011,03,岩手県,O,教育，学習支援業,50～54歳,44.94,166.95,706.23
2011,03,岩手県,O,教育，学習支援業,55～59歳,43.4,156.99,677.79
2011,03,岩手県,O,教育，学習支援業,60～64歳,44.15,160.62,690.42
2011,03,岩手県,O,教育，学習支援業,65～69歳,33.62,126.26,529.7
2011,03,岩手県,O,教育，学習支援業,70歳～,61.6,184.02,923.22
2011,03,岩手県,P,医療，福祉,年齢計,23.92,58.81,345.85
2011,03,岩手県,P,医療，福祉,～19歳,15.05,12.18,192.78
2011,03,岩手県,P,医療，福祉,20～24歳,16.83,28.89,230.85
2011,03,岩手県,P,医療，福祉,25～29歳,19.55,46.78,281.38
2011,03,岩手県,P,医療，福祉,30～34歳,20.92,52.26,303.3
2011,03,岩手県,P,医療，福祉,35～39歳,22.02,49.94,314.18
2011,03,岩手県,P,医療，福祉,40～44歳,25.17,71.07,373.11
2011,03,岩手県,P,医療，福祉,45～49歳,24.75,60.09,357.09
2011,03,岩手県,P,医療，福祉,50～54歳,29.09,83.15,432.23
2011,03,岩手県,P,医療，福祉,55～59歳,30.09,89.83,450.91
2011,03,岩手県,P,医療，福祉,60～64歳,29.15,59.23,409.03
2011,03,岩手県,P,医療，福祉,65～69歳,64.04,14.55,783.03
2011,03,岩手県,P,医療，福祉,70歳～,77.76,0,933.12
2011,03,岩手県,Q,複合サービス事業,年齢計,25.43,72.29,377.45
2011,03,岩手県,Q,複合サービス事業,～19歳,16.05,30,222.6
2011,03,岩手県,Q,複合サービス事業,20～24歳,17.78,30.19,243.55
2011,03,岩手県,Q,複合サービス事業,25～29歳,17.23,49.84,256.6
2011,03,岩手県,Q,複合サービス事業,30～34歳,21.06,61.38,314.1
2011,03,岩手県,Q,複合サービス事業,35～39歳,24.84,73.4,371.48
2011,03,岩手県,Q,複合サービス事業,40～44歳,27.08,82.26,407.22
2011,03,岩手県,Q,複合サービス事業,45～49歳,28.91,79.54,426.46
2011,03,岩手県,Q,複合サービス事業,50～54歳,34.4,128.02,540.82
2011,03,岩手県,Q,複合サービス事業,55～59歳,32.7,78.6,471
2011,03,岩手県,Q,複合サービス事業,60～64歳,17.8,27.94,241.54
2011,03,岩手県,Q,複合サービス事業,65～69歳,17.17,13,219.04
2011,03,岩手県,Q,複合サービス事業,70歳～,12.42,0,149.04
2011,03,岩手県,R,サービス業（他に分類されないもの）,年齢計,19.09,29.39,258.47
2011,03,岩手県,R,サービス業（他に分類されないもの）,～19歳,14.15,2.58,172.38
2011,03,岩手県,R,サービス業（他に分類されないもの）,20～24歳,14.8,7.75,185.35
2011,03,岩手県,R,サービス業（他に分類されないもの）,25～29歳,16.46,18.71,216.23
2011,03,岩手県,R,サービス業（他に分類されないもの）,30～34歳,17.81,25.39,239.11
2011,03,岩手県,R,サービス業（他に分類されないもの）,35～39歳,20.14,41.94,283.62
2011,03,岩手県,R,サービス業（他に分類されないもの）,40～44歳,20.69,33.73,282.01
2011,03,岩手県,R,サービス業（他に分類されないもの）,45～49歳,20.9,32.36,283.16
2011,03,岩手県,R,サービス業（他に分類されないもの）,50～54歳,22.48,49.58,319.34
2011,03,岩手県,R,サービス業（他に分類されないもの）,55～59歳,22.17,40.22,306.26
2011,03,岩手県,R,サービス業（他に分類されないもの）,60～64歳,17.01,18.39,222.51
2011,03,岩手県,R,サービス業（他に分類されないもの）,65～69歳,13.67,4.98,169.02
2011,03,岩手県,R,サービス業（他に分類されないもの）,70歳～,15.43,3.95,189.11
2011,04,宮城県,C,鉱業，採石業，砂利採取業,年齢計,31.32,108.6,484.44
2011,04,宮城県,C,鉱業，採石業，砂利採取業,～19歳,-,-,-
2011,04,宮城県,C,鉱業，採石業，砂利採取業,20～24歳,-,-,-
2011,04,宮城県,C,鉱業，採石業，砂利採取業,25～29歳,-,-,-
2011,04,宮城県,C,鉱業，採石業，砂利採取業,30～34歳,24.16,81.87,371.79
2011,04,宮城県,C,鉱業，採石業，砂利採取業,35～39歳,26.21,85.84,400.36
2011,04,宮城県,C,鉱業，採石業，砂利採取業,40～44歳,29.19,107.67,457.95
2011,04,宮城県,C,鉱業，採石業，砂利採取業,45～49歳,24.93,69.46,368.62
2011,04,宮城県,C,鉱業，採石業，砂利採取業,50～54歳,44.6,165.82,701.02
2011,04,宮城県,C,鉱業，採石業，砂利採取業,55～59歳,37.76,140.49,593.61
2011,04,宮城県,C,鉱業，採石業，砂利採取業,60～64歳,-,-,-
2011,04,宮城県,C,鉱業，採石業，砂利採取業,65～69歳,-,-,-
2011,04,宮城県,C,鉱業，採石業，砂利採取業,70歳～,-,-,-
2011,04,宮城県,D,建設業,年齢計,30.52,65.33,431.57
2011,04,宮城県,D,建設業,～19歳,19.13,20.31,249.87
2011,04,宮城県,D,建設業,20～24歳,19.9,38.79,277.59
2011,04,宮城県,D,建設業,25～29歳,21.04,32.92,285.4
2011,04,宮城県,D,建設業,30～34歳,24.64,49.05,344.73
2011,04,宮城県,D,建設業,35～39歳,31.35,70.89,447.09
2011,04,宮城県,D,建設業,40～44歳,30.34,60.5,424.58
2011,04,宮城県,D,建設業,45～49歳,36.24,81.73,516.61
2011,04,宮城県,D,建設業,50～54歳,40.38,118.59,603.15
2011,04,宮城県,D,建設業,55～59歳,37.1,93.7,538.9
2011,04,宮城県,D,建設業,60～64歳,25.89,30.7,341.38
2011,04,宮城県,D,建設業,65～69歳,19.05,0,228.6
2011,04,宮城県,D,建設業,70歳～,22.52,0,270.24
2011,04,宮城県,E,製造業,年齢計,25.96,67.34,378.86
2011,04,宮城県,E,製造業,～19歳,16.66,12.02,211.94
2011,04,宮城県,E,製造業,20～24歳,17.91,39.06,253.98
2011,04,宮城県,E,製造業,25～29歳,20.72,44.46,293.1
2011,04,宮城県,E,製造業,30～34歳,21.9,52.61,315.41
2011,04,宮城県,E,製造業,35～39歳,26.08,71.61,384.57
2011,04,宮城県,E,製造業,40～44歳,28.17,73.28,411.32
2011,04,宮城県,E,製造業,45～49歳,30.9,90.48,461.28
2011,04,宮城県,E,製造業,50～54歳,30.04,75.83,436.31
2011,04,宮城県,E,製造業,55～59歳,32.2,99.02,485.42
2011,04,宮城県,E,製造業,60～64歳,21.67,42.29,302.33
2011,04,宮城県,E,製造業,65～69歳,24.58,14.54,309.5
2011,04,宮城県,E,製造業,70歳～,15.98,14.42,206.18
2011,04,宮城県,F,電気・ガス・熱供給・水道業,年齢計,38.31,148.99,608.71
2011,04,宮城県,F,電気・ガス・熱供給・水道業,～19歳,18.17,62.83,280.87
2011,04,宮城県,F,電気・ガス・熱供給・水道業,20～24歳,19.61,82.38,317.7
2011,04,宮城県,F,電気・ガス・熱供給・水道業,25～29歳,26.59,105.68,424.76
2011,04,宮城県,F,電気・ガス・熱供給・水道業,30～34歳,34.03,129.13,537.49
2011,04,宮城県,F,電気・ガス・熱供給・水道業,35～39歳,44.08,161.61,690.57
2011,04,宮城県,F,電気・ガス・熱供給・水道業,40～44歳,53.88,203.86,850.42
2011,04,宮城県,F,電気・ガス・熱供給・水道業,45～49歳,55.08,212.52,873.48
2011,04,宮城県,F,電気・ガス・熱供給・水道業,50～54歳,59.46,257.88,971.4
2011,04,宮城県,F,電気・ガス・熱供給・水道業,55～59歳,56.44,223.91,901.19
2011,04,宮城県,F,電気・ガス・熱供給・水道業,60～64歳,44.67,124.52,660.56
2011,04,宮城県,F,電気・ガス・熱供給・水道業,65～69歳,-,-,-
2011,04,宮城県,F,電気・ガス・熱供給・水道業,70歳～,-,-,-
2011,04,宮城県,G,情報通信業,年齢計,36.69,140.48,580.76
2011,04,宮城県,G,情報通信業,～19歳,13.36,0,160.32
2011,04,宮城県,G,情報通信業,20～24歳,22.77,41.16,314.4
2011,04,宮城県,G,情報通信業,25～29歳,25.58,60.81,367.77
2011,04,宮城県,G,情報通信業,30～34歳,30.41,103.63,468.55
2011,04,宮城県,G,情報通信業,35～39歳,32.68,134.31,526.47
2011,04,宮城県,G,情報通信業,40～44歳,41.15,175.61,669.41
2011,04,宮城県,G,情報通信業,45～49歳,45.8,201.76,751.36
2011,04,宮城県,G,情報通信業,50～54歳,48.92,218.42,805.46
2011,04,宮城県,G,情報通信業,55～59歳,66.45,275.59,1072.99
2011,04,宮城県,G,情報通信業,60～64歳,23.65,3.13,286.93
2011,04,宮城県,G,情報通信業,65～69歳,25,12,312
2011,04,宮城県,G,情報通信業,70歳～,-,-,-
2011,04,宮城県,H,運輸業，郵便業,年齢計,23.31,47.22,326.94
2011,04,宮城県,H,運輸業，郵便業,～19歳,15.77,3.53,192.77
2011,04,宮城県,H,運輸業，郵便業,20～24歳,18.51,37.74,259.86
2011,04,宮城県,H,運輸業，郵便業,25～29歳,19.15,57.58,287.38
2011,04,宮城県,H,運輸業，郵便業,30～34歳,20.32,39.31,283.15
2011,04,宮城県,H,運輸業，郵便業,35～39歳,21.78,37.36,298.72
2011,04,宮城県,H,運輸業，郵便業,40～44歳,19.84,25.08,263.16
2011,04,宮城県,H,運輸業，郵便業,45～49歳,27.4,56.9,385.7
2011,04,宮城県,H,運輸業，郵便業,50～54歳,28.59,78.5,421.58
2011,04,宮城県,H,運輸業，郵便業,55～59歳,24.57,55.52,350.36
2011,04,宮城県,H,運輸業，郵便業,60～64歳,19.85,17.31,255.51
2011,04,宮城県,H,運輸業，郵便業,65～69歳,16.66,0.47,200.39
2011,04,宮城県,H,運輸業，郵便業,70歳～,18.1,1.06,218.26
2011,04,宮城県,I,卸売業，小売業,年齢計,29.41,69.62,422.54
2011,04,宮城県,I,卸売業，小売業,～19歳,18.14,0.92,218.6
2011,04,宮城県,I,卸売業，小売業,20～24歳,19.72,24.11,260.75
2011,04,宮城県,I,卸売業，小売業,25～29歳,22.14,49.93,315.61
2011,04,宮城県,I,卸売業，小売業,30～34歳,24.05,51.24,339.84
2011,04,宮城県,I,卸売業，小売業,35～39歳,28.84,49.97,396.05
2011,04,宮城県,I,卸売業，小売業,40～44歳,32.08,72.64,457.6
2011,04,宮城県,I,卸売業，小売業,45～49歳,35.8,109.24,538.84
2011,04,宮城県,I,卸売業，小売業,50～54歳,36.27,108.21,543.45
2011,04,宮城県,I,卸売業，小売業,55～59歳,39.93,122.49,601.65
2011,04,宮城県,I,卸売業，小売業,60～64歳,29.28,65.33,416.69
2011,04,宮城県,I,卸売業，小売業,65～69歳,15.19,1.84,184.12
2011,04,宮城県,I,卸売業，小売業,70歳～,25,0,300
2011,04,宮城県,J,金融業，保険業,年齢計,34.44,123.68,536.96
2011,04,宮城県,J,金融業，保険業,～19歳,16.89,4.7,207.38
2011,04,宮城県,J,金融業，保険業,20～24歳,19.48,52.63,286.39
2011,04,宮城県,J,金融業，保険業,25～29歳,22.12,75.32,340.76
2011,04,宮城県,J,金融業，保険業,30～34歳,29.18,110.83,460.99
2011,04,宮城県,J,金融業，保険業,35～39歳,31.44,104.55,481.83
2011,04,宮城県,J,金融業，保険業,40～44歳,37.77,154.27,607.51
2011,04,宮城県,J,金融業，保険業,45～49歳,43.24,172.29,691.17
2011,04,宮城県,J,金融業，保険業,50～54歳,44.42,168.16,701.2
2011,04,宮城県,J,金融業，保険業,55～59歳,41.05,134.68,627.28
2011,04,宮城県,J,金融業，保険業,60～64歳,25.66,66.29,374.21
2011,04,宮城県,J,金融業，保険業,65～69歳,25.25,44.93,347.93
2011,04,宮城県,J,金融業，保険業,70歳～,27.72,10.88,343.52
2011,04,宮城県,K,不動産業，物品賃貸業,年齢計,30.71,85.99,454.51
2011,04,宮城県,K,不動産業，物品賃貸業,～19歳,-,-,-
2011,04,宮城県,K,不動産業，物品賃貸業,20～24歳,19.74,18.98,255.86
2011,04,宮城県,K,不動産業，物品賃貸業,25～29歳,24.15,64.69,354.49
2011,04,宮城県,K,不動産業，物品賃貸業,30～34歳,29.36,118.37,470.69
2011,04,宮城県,K,不動産業，物品賃貸業,35～39歳,34.57,80.39,495.23
